channel_name,num_videos
AwesomenessFX,8
amtjoy,2
thespiritualshepherd,203
rejectionistmanifesto8836,55
KahunaTrading,8
thegreedforpips_academy7157,1
Self_Mastery10,77
Sardarumarofficial,96
appbankable,2
NewMoneyMoguls,69
lokesh0vaishnav,39
TheAmmonNelson,5
BeenTrading,8
focusinmarket,7
thenerdinvestor5365,45
Discotrading,18
StockCrush_Official,66
Gemtradingacademy,2
InvestInYourselfPod,2
amazingchartsinstockmarket8782,44
MLMSUPERGYAN,433
tradingwithpy,99
bearwithme1801,3
paceretfs8641,36
ladditrader,13
DeCosmic,106
Monktrader366,93
epicscalper,5
juniorpips2890,2
Jaystradestory,17
bicboyz,224
sinfulcustomcycles5938,23
FinanceInKannada,50
opkeeinvestors,72
ItsGhochu,66
simplixl,4
BhanviTraders,85
danielvanegas3013,46
basemanchannel,20
browntradingacademy1810,102
CryptoLogiclIndia,211
worldviewglobaldataconsort8767,17
tradetale,18
researchmarketing6798,12
ElysianSignals,11
fxktrading,26
SevenRaysFinance,11
Jamie32425,5
ForexFargo,81
DEVENSHCHILUMULA,22
flash5230,21
igniterclenyfx576,6
highfrequencytraderreview5079,1
ashrithaa7063,1
thomas2012175,12
MarioCosta1969,5
tradingviewaiindicator9358,63
i10research66,6
mptrader8098,4
QuantSportscouk,7
investformoney01,78
financemanyu,43
precisionwealthpartners6276,10
Ehi58,1
Freemoneyfromintern,8
mentorshipchannelZedsaucefx,2
subhaashinik.r1397,2
TraderForexCryptoStocks,17
riicks._54,14
besteststudygroup1499,2
ToughSelf,2
secretswingtrader,4
ict_kgauza,45
forexbyprince1109,15
bacoreview6514,19
adarshsharma8557,5
The_Trading_truth,30
yoafrikportfoliopodcast4397,3
richardkitts6155,8
salahudinsomali,25
tatendacourageNemaungwe,27
PrimeCodexFX,30
RICHYDOS_R,20
onesteptradinginvesting,74
automatedtrading3698,32
donnieray8938,40
RodlexTrading,1
rollingbin,2
bhagwanbharose1,99
cryptotradingbusiness2443,48
topbestmusic7258,27
TheMasterTraderofficial,11
bathalakasi,32
mr.crypmunk1672,81
CrownTraders256,10
codecraftedtrading,1
indiacoin,29
raxinvestment,49
AnhQuang711,14
ronniefoxtrader1602,40
MahendraTech41,53
zincfinancialinc.2521,46
masteringalpha,5
sampathsriram4997,1
compassmarkets..,39
jirikovacic1850,1
traderoptiontrader,354
LazyMoneyForexEA,5
bongoinvestor7798,9
Tradingwithnyanu,3
JoshuaOAdesiyan,1
manluumacs,56
edgarworkandlife,2
optionexperts,34
forexdailyshorts5592,21
stockwise9192,29
mrslapp9614,3
tradingchannel_enmarco5369,12
Vikas_Dhan,17
TheOrangeCompound,7
equityvcptrader,26
AUKAAAT,1
TheRealJenn,20
forexsensationrobot7647,1
investmentincome3847,854
jessejanzenrocklife,12
tradervidz6062,12
smartmoney5653,12
LimitlessSimba,5
NewPageSoft,20
videomusicworldforeveryone8308,1
bestthofu8331,470
procapital-xw3nj,30
reviewsfx5231,14
aedgecapital,12
traderadexzybee8891,1
ElliottwavefxTrading,104
commoditysharemarketandedu4035,4
kemptonassetmanagement3075,19
thesharpshooterea,5
clarityhouse9021,2
tradingyt9444,4
hm.livetrading,3
StocktapeSolutions,22
ginnofx1823,43
anuskhachoudhary4672,37
instanttraderreviews1957,31
chaosengines-create,1
InvestingwithPankaj,38
thansstocks4266,12
tradewithbrendansophiafx,22
Big_bull_stock_Market,532
swiset-en,8
aitcoindailly,35
cryptokking,55
Officialspencerfx,5
hgbohrer,26
user-jg2hx9bm5h,1
tradesharper1462,1
HamiForex,3
Gkwalagroup-q9q,4
BHAGIRATHSUTHAR09,6
InsideMarkets,275
sktradingstudio352,11
CashflowComedyClub,1
bullstrade4214,27
WilfredChanME,1
ashish_pandat52,2
NaviDonTrader,67
tayo5680,1
bhalsingh8249,7
yieldhand9416,1
mathieuprovost7287,1
SuperTradesAcademy,78
AveerohTrdr,30
icttradingconceptsinaction5199,6
maheerfarooq5148,2
AskNilesh,39
tradenationchicago2k195,4
icon_the_trader,14
relentlessventurepartners2494,4
avnerroash,9
mkcrypto4087,2
GRACITY_FX,4
alinfstoian,104
fasthandfx,268
veberistvan2681,1
bloXrouteLabs,52
TradeStoks,20
finomics6551,3
thebw_trader,21
algosys8,19
mr_scalper1995,1
Platinum_FX,4
FXSAM,185
fx-sharks8321,8
defibot1829,3
forexhedgefundea,1
VISHALTRADINGZONE,4
HettieNel,3
bstreet0405,17
ProTraderPath,63
HedgeFundTraderXx,1
GCIFXTrading,86
stockindAcademy,4
evgensozevskiy9696,12
JoseCruset,94
acalltofaithbook,13
d.trader6465,42
globalfinancialexcellencyt4721,10
hedgefundguy-n9u,1
